2023-03-15 12:19:00,365,9999999,2,3.68,0,,
2023-03-15 12:20:00,366,9999999,2,3.68,0,,
2023-03-15 12:21:00,367,9999999,2,3.68,0,,
2023-03-15 12:22:00,368,9999999,2,3.68,0,,
2023-03-15 12:23:00,369,9999999,2,3.68,0,,
2023-03-15 12:24:00,370,-0.734,0,3.68,0,,
2023-03-15 12:25:00,371,9999999,2,3.68,0,,
2023-03-15 12:26:00,372,9999999,2,3.68,0,,
2023-03-15 12:27:00,373,9999999,2,3.68,0,,
2023-03-15 12:28:00,374,9999999,2,3.68,0,,
2023-03-15 12:29:00,375,9999999,2,3.68,0,,
2023-03-15 12:30:00,376,9999999,2,3.68,0,,
2023-03-15 12:31:00,377,9999999,2,3.68,0,,
2023-03-15 12:32:00,378,9999999,2,3.68,0,,
2023-03-15 12:33:00,379,9999999,2,3.68,0,,
2023-03-15 12:34:00,380,9999999,2,3.68,0,,
2023-03-15 12:35:00,381,9999999,2,3.68,0,,
2023-03-15 12:36:00,382,9999999,2,3.68,0,,
2023-03-15 12:37:00,383,9999999,2,3.68,0,,
2023-03-15 12:38:00,384,9999999,2,3.68,0,,
2023-03-15 12:39:00,385,9999999,2,3.68,0,,
2023-03-15 12:40:00,386,9999999,2,3.68,0,,
2023-03-15 12:41:00,387,9999999,2,3.68,0,,
2023-03-15 12:42:00,388,9999999,2,3.68,0,,
2023-03-15 12:43:00,389,9999999,2,3.68,0,,
2023-03-15 12:44:00,390,9999999,2,3.68,0,,
2023-03-15 12:45:00,391,-0.737,0,3.68,0,,
2023-03-15 12:46:00,392,9999999,2,3.68,0,,
2023-03-15 12:47:00,393,9999999,2,3.68,0,,
2023-03-15 12:48:00,394,9999999,2,3.68,0,,
2023-03-15 12:49:00,395,-0.627,0,3.68,0,,
2023-03-15 12:50:00,396,9999999,2,3.68,0,,
2023-03-15 12:51:00,397,-2.224,0,3.68,0,,
2023-03-15 12:52:00,398,-2.226,0,3.68,0,,
2023-03-15 12:53:00,399,-2.228,0,3.68,0,,
2023-03-15 12:54:00,400,-2.229,0,3.68,0,,
2023-03-15 12:55:00,401,9999999,2,3.68,0,,
2023-03-15 12:56:00,402,9999999,2,3.68,0,,
2023-03-15 12:57:00,403,-0.713,0,3.68,0,,
2023-03-15 12:58:00,404,9999999,2,3.68,0,,
2023-03-15 12:59:00,405,9999999,2,3.68,0,,
2023-03-15 13:00:00,406,9999999,2,3.68,0,,
2023-03-15 13:01:00,407,9999999,2,3.68,0,,
2023-03-15 13:02:00,408,9999999,2,3.68,0,,
2023-03-15 13:03:00,409,9999999,2,3.68,0,,
2023-03-15 13:04:00,410,9999999,2,3.68,0,,
2023-03-15 13:05:00,411,9999999,2,3.68,0,,
2023-03-15 13:06:00,412,9999999,2,3.68,0,,
2023-03-15 13:07:00,413,9999999,2,3.68,0,,
2023-03-15 13:08:00,414,9999999,2,3.68,0,,
2023-03-15 13:09:00,415,9999999,2,3.68,0,,
2023-03-15 13:10:00,416,9999999,2,3.68,0,,
2023-03-15 13:11:00,417,9999999,2,3.68,0,,
2023-03-15 13:12:00,418,9999999,2,3.68,0,,
2023-03-15 13:13:00,419,9999999,2,3.68,0,,
2023-03-15 13:14:00,420,9999999,2,3.68,0,,
2023-03-15 13:15:00,421,9999999,2,3.68,0,,
2023-03-15 13:16:00,422,9999999,2,3.68,0,,
2023-03-15 13:17:00,423,9999999,2,3.68,0,,
2023-03-15 13:18:00,424,9999999,2,3.68,0,,
2023-03-15 13:19:00,425,9999999,2,3.68,0,,
2023-03-15 13:20:00,426,9999999,2,3.68,0,,
2023-03-15 13:21:00,427,9999999,2,3.68,0,,
2023-03-15 13:22:00,428,9999999,2,3.68,0,,
2023-03-15 13:23:00,429,9999999,2,3.68,0,,
2023-03-15 13:24:00,430,-0.797,0,3.68,0,,
2023-03-15 13:25:00,431,9999999,2,3.68,0,,
2023-03-15 13:26:00,432,9999999,2,3.68,0,,
2023-03-15 13:27:00,433,9999999,2,3.68,0,,
2023-03-15 13:28:00,434,9999999,2,3.68,0,,
2023-03-15 13:29:00,435,9999999,2,3.68,0,,
2023-03-15 13:30:00,436,9999999,2,3.68,0,,
2023-03-15 13:31:00,437,9999999,2,3.68,0,,
2023-03-15 13:32:00,438,9999999,2,3.68,0,,
2023-03-15 13:33:00,439,9999999,2,3.68,0,,
2023-03-15 13:34:00,440,9999999,2,3.68,0,,
2023-03-15 13:35:00,441,9999999,2,3.68,0,,
2023-03-15 13:36:00,442,-1.586,0,3.68,0,,
2023-03-15 13:37:00,443,-1.762,0,3.68,0,,
2023-03-15 13:38:00,444,9999999,2,3.68,0,,
2023-03-15 13:39:00,445,9999999,2,3.68,0,,
2023-03-15 13:40:00,446,-1.626,0,3.68,0,,
2023-03-15 13:41:00,447,-1.533,0,3.68,0,,
2023-03-15 13:42:00,448,9999999,2,3.68,0,,
2023-03-15 13:43:00,449,9999999,2,3.68,0,,
2023-03-15 13:44:00,450,9999999,2,3.68,0,,
2023-03-15 13:45:00,451,9999999,2,3.67,0,,
2023-03-15 13:46:00,452,-1.546,0,3.68,0,,
2023-03-15 13:47:00,453,9999999,2,3.67,0,,
2023-03-15 13:48:00,454,9999999,2,3.68,0,,
2023-03-15 13:49:00,455,9999999,2,3.68,0,,
2023-03-15 13:50:00,456,9999999,2,3.68,0,,
2023-03-15 13:51:00,457,9999999,2,3.68,0,,
2023-03-15 13:52:00,458,9999999,2,3.68,0,,
2023-03-15 13:53:00,459,9999999,2,3.68,0,,
2023-03-15 13:54:00,460,9999999,2,3.68,0,,
2023-03-15 13:55:00,461,9999999,2,3.68,0,,
2023-03-15 13:56:00,462,9999999,2,3.68,0,,
2023-03-15 13:57:00,463,9999999,2,3.68,0,,
2023-03-15 13:58:00,464,9999999,2,3.68,0,,
2023-03-15 13:59:00,465,9999999,2,3.68,0,,
2023-03-15 14:00:00,466,9999999,2,3.68,0,,
2023-03-15 14:01:00,467,9999999,2,3.68,0,,
2023-03-15 14:02:00,468,9999999,2,3.68,0,,
2023-03-15 14:03:00,469,9999999,2,3.68,0,,
2023-03-15 14:04:00,470,9999999,2,3.68,0,,
2023-03-15 14:05:00,471,9999999,2,3.68,0,,
2023-03-15 14:06:00,472,9999999,2,3.68,0,,
2023-03-15 14:07:00,473,9999999,2,3.68,0,,
2023-03-15 14:08:00,474,9999999,2,3.68,0,,
2023-03-15 14:09:00,475,9999999,2,3.68,0,,
2023-03-15 14:10:00,476,9999999,2,3.68,0,,
2023-03-15 14:11:00,477,9999999,2,3.68,0,,
2023-03-15 14:12:00,478,9999999,2,3.68,0,,
2023-03-15 14:13:00,479,9999999,2,3.68,0,,
2023-03-15 14:14:00,480,9999999,2,3.68,0,,
2023-03-15 14:15:00,481,9999999,2,3.68,0,,
2023-03-15 14:16:00,482,9999999,2,3.68,0,,
2023-03-15 14:17:00,483,9999999,2,3.68,0,,
2023-03-15 14:18:00,484,9999999,2,3.68,0,,
2023-03-15 14:19:00,485,9999999,2,3.68,0,,
2023-03-15 14:20:00,486,9999999,2,3.68,0,,
2023-03-15 14:21:00,487,9999999,2,3.68,0,,
2023-03-15 14:22:00,488,9999999,2,3.68,0,,
2023-03-15 14:23:00,489,9999999,2,3.68,0,,
2023-03-15 14:24:00,490,9999999,2,3.68,0,,
2023-03-15 14:25:00,491,9999999,2,3.68,0,,
2023-03-15 14:26:00,492,-0.634,0,3.68,0,,
2023-03-15 14:27:00,493,9999999,2,3.68,0,,
2023-03-15 14:28:00,494,9999999,2,3.68,0,,
2023-03-15 14:29:00,495,9999999,2,3.68,0,,
2023-03-15 14:30:00,496,9999999,2,3.68,0,,
2023-03-15 14:31:00,497,9999999,2,3.68,0,,
2023-03-15 14:32:00,498,9999999,2,3.68,0,,
2023-03-15 14:33:00,499,9999999,2,3.68,0,,
2023-03-15 14:34:00,500,9999999,2,3.68,0,,
2023-03-15 14:35:00,501,9999999,2,3.68,0,,
2023-03-15 14:36:00,502,9999999,2,3.68,0,,
2023-03-15 14:37:00,503,9999999,2,3.68,0,,
2023-03-15 14:38:00,504,9999999,2,3.68,0,,
